init_node,term_node,flow,travel time
276,822,547.1499999999994,0.034506800077268196
277,823,1442.349999999999,0.03450680373127953
278,824,1129.7999999999995,0.03450680140469305
279,825,1357.679999999999,0.03450680292930662
280,826,677.3899999999994,0.03450680018152242
281,827,358.79999999999995,0.03450680001428844
282,828,200.74999999999983,0.03450680000140023
283,829,2015.6799999999992,0.03450681423185456
284,830,463.5299999999999,0.03450680003980033
285,831,666.9799999999993,0.034506800170618614
286,832,302.77,0.034506800007244806
287,833,3515.1800000000017,0.03450693163319558
288,834,5301.060000000002,0.034507480810161584
289,835,1088.3199999999997,0.034506801209488076
290,836,854.6799999999995,0.03450680046003335
291,837,816.0299999999992,0.034506800382295914
292,838,725.7799999999997,0.034506800239218705
293,839,623.7999999999992,0.03450680013054392
294,840,686.6499999999995,0.034506800191653544
295,841,841.9399999999997,0.034506800433211256
296,842,1250.2599999999993,0.03450680210657292
297,843,914.2699999999995,0.03450680060238345
298,844,503.64999999999947,0.034506800055474136
299,845,916.0999999999996,0.03450680060722086
300,846,408.6399999999997,0.03450680002404023
301,847,517.52,0.03450680006184203
302,848,245.97000000000014,0.034506800003155765
303,849,1596.83,0.03450680560544225
304,850,655.4299999999996,0.03450680015910375
305,851,1378.3899999999992,0.0345068031121721
306,852,212.45999999999995,0.034506800001756655
307,853,339.76999999999975,0.034506800011489876
308,854,334.2799999999999,0.03450680001076507
309,855,934.6399999999998,0.03450680065788897
310,856,101.96,0.03450680000009317
311,857,105.75000000000001,0.03450680000010783
312,858,517.3099999999997,0.03450680006174171
313,859,223.82000000000008,0.03450680000216357
314,860,498.8699999999998,0.03450680005339797
315,861,85.96000000000001,0.03450680000004708
316,862,747.15,0.034506800268662076
317,863,181.85,0.034506800000942826
318,864,1006.2899999999995,0.03450680088403158
319,865,993.2199999999996,0.03450680083899037
320,866,2892.8300000000045,0.034506860376342506
321,867,391.8099999999999,0.03450680002031783
322,868,563.9599999999998,0.03450680008721042
323,869,150.39,0.03450680000044102
324,870,202.41000000000003,0.03450680000144712
325,871,104.28000000000003,0.03450680000010196
326,872,123.60000000000002,0.03450680000020122
327,873,61.67999999999999,0.03450680000001249
328,874,565.55,0.03450680008819809
329,875,664.7099999999999,0.03450680016830771
330,876,240.89,0.03450680000290302
331,877,1431.8999999999999,0.03450680362431475
332,878,893.2599999999995,0.03450680054889175
333,879,81.21000000000002,0.0345068000000375
334,880,176.11999999999995,0.034506800000829486
335,881,572.1199999999995,0.03450680009236846
336,882,57.24999999999999,0.03450680000000927
337,883,72.06000000000004,0.03450680000002325
338,884,332.97999999999985,0.03450680001059859
339,885,108.84,0.03450680000012099
340,886,595.9900000000004,0.03450680010877549
341,887,90.25999999999999,0.03450680000005722
342,888,283.7000000000001,0.03450680000558486
343,889,134.72000000000003,0.034506800000284
344,890,143.50999999999996,0.034506800000365684
345,891,559.0899999999999,0.034506800084236844
346,892,2350.0500000000006,0.034506826295628776
347,893,336.22,0.03450680001101716
348,894,373.53000000000003,0.034506800016783294
349,895,147.2,0.03450680000040478
350,896,220.10999999999996,0.03450680000202365
351,897,1808.7899999999993,0.034506809228428324
352,898,635.1600000000001,0.034506800140316166
353,899,308.98999999999995,0.034506800007858746
354,900,244.47,0.03450680000307948
355,901,214.17000000000002,0.034506800001813887
356,902,13757.490000000014,0.034537683888314914
357,903,11567.120000000006,0.034522233915363694
358,904,4112.349999999999,0.03450704656727223
359,905,5339.23,0.03450750063151465
360,906,4187.49,0.034507065088130125
361,907,951.47,0.034506800706570584
362,908,2617.38,0.03450684046152695
363,909,557.52,0.034506800083294625
364,910,512.1700000000001,0.034506800059324175
365,911,878.6700000000001,0.034506800513899684
366,912,187.5,0.034506800001065575
367,913,2492.6700000000055,0.03450683328390682
368,914,1177.9299999999998,0.03450680165978976
369,915,309.66999999999996,0.03450680000792815
370,916,606.6700000000001,0.03450680011678451
371,917,586.4899999999998,0.03450680010200409
372,918,637.1800000000002,0.034506800142109696
373,919,1254.5299999999997,0.03450680213549892
374,920,1520.7500000000002,0.03450680461112028
375,921,921.2500000000001,0.034506800620990784
376,922,5561.290000000002,0.03450762466453864
377,923,1661.0,0.03450680656226373
378,924,189.0,0.03450680000110008
379,925,1280.0,0.03450680231427535
380,926,484.0,0.0345068000473104
381,927,1903.0,0.0345068113065551
382,928,1555.0,0.03450680504076816
383,929,724.0,0.03450680023688056
384,930,0.0,0.034506800000000004
385,931,157.0,0.034506800000523814
386,932,22.0,0.034506800000000205
387,933,5837.0,0.034507800769182424
388,390,1511.6999999999994,11.632278706133352
388,391,1949.4545603651693,6.3248517778838655
388,708,219.33602453817994,2.9726111612727952
388,802,274.99286947275937,4.957313048133189
389,390,199.2233792408097,4.529092317948649
389,801,125.52999999999999,9.880397020963509
389,914,269.43999999999994,4.092158817705627
390,388,1446.2233792408097,11.622473426433421
390,389,131.7,4.528226735076869
390,925,1413.0,7.241147160926146
391,388,1609.4042162795286,6.276103561958786
391,392,2892.137404794768,4.726740280970614
391,709,627.8439350473036,0.5809415087495299
391,715,501.9672326711155,6.549450747149358
392,391,1898.4685833465628,4.459506177038831
392,393,3878.5718785740864,3.1991497531178927
392,713,1106.110467869815,1.3810793065608804
392,717,682.5505044736717,3.143913777696642
393,392,2868.126772365089,2.838507227260129
393,394,5198.112614941891,4.308079672346035
393,712,2352.706253604399,2.795754418982187
393,716,3129.852021252244,2.0608446071529505
394,393,3263.008932452136,3.648464866316727
394,395,4788.312289928122,2.9058486778412718
394,584,620.3873259440555,8.753858143992307
394,601,672.3021648936051,2.7093613477536502
395,394,2881.318286347006,2.5493089296835705
395,396,5857.75648942899,5.308907816413722
395,584,1108.5886270228411,4.039999666867421
395,600,2108.7821624932176,1.419596479092159
396,395,2562.4160801361722,3.8228304178310655
396,397,5857.75648942899,3.0696697232609624
397,396,2562.4160801361722,2.2104031933830406
397,398,6878.33191494918,3.966257121596252
397,588,1740.997457094144,3.174592261523787
397,604,3550.0414021338693,1.7158087535860713
398,397,4016.995582977951,2.5723197258939914
398,399,7654.723123984854,1.5675441696026629
398,400,3084.059523220858,2.196127421052439
398,403,7101.007631678659,3.389385947560583
399,398,4424.078493390123,0.8061395492829356
399,537,6560.273708311967,7.2529890105299515
399,604,4847.609678512503,3.5356233787184426
399,609,8154.75341726896,1.225981023934595
400,398,4866.259584687181,2.255742218425731
400,401,2239.165895368413,4.252044519262189
400,587,1400.0006744080547,2.1898202392685513
400,609,48.72500292060181,6.820488270361526
401,400,4215.2305008330795,4.482734471298009
401,402,0.0,1.750016
401,585,3769.6479767765,1.7892963302200142
401,590,6972.827968653281,2.3646263103007263
402,401,0.0,1.750016
403,398,5688.115868835799,3.2698966748889347
403,404,7601.739786978173,4.095689925496226
403,606,1666.4363751956912,3.5637997287449403
403,611,2458.6099253886305,2.4833764426738774
404,403,6566.382252890984,3.7911213594713136
404,405,8622.190312060426,2.345385526664429
404,675,2229.580653223137,3.2165511093055805
404,680,7047.157419606457,1.986958255682063
405,404,7785.998450155097,1.9316467662627015
405,406,2337.478891395214,2.6337122777457567
405,488,6707.253931350969,1.5195744747194342
406,405,4345.600541870267,2.795399987478115
406,407,3575.0098278191635,3.5294560873249727
406,677,2585.514589924576,2.1771416925658276
406,682,2955.250514608512,2.7710606337643355
407,406,4798.943522228109,3.787412416753185
407,408,5099.178374774431,3.871603908161802
407,687,4000.6753644036935,1.783531276954105
407,692,7241.424074471237,3.2610068354579003
408,407,5739.668887629529,4.28879582867054
408,409,2988.027391103634,2.2893627415864928
408,689,1500.2222356940943,2.3438591232134725
408,694,3436.5871179800783,4.690382532713126
409,408,3820.9114933802066,2.3501430661671803
409,410,3381.439613147134,4.216976430278035
409,538,4586.6258988521095,1.6879209602245515
409,539,7040.917689901177,4.964168198952793
410,409,5293.380526071645,5.0782219343482655
410,411,3625.9646749873523,3.326942973569495
410,690,1574.8491612236219,3.213663679691468
410,700,2943.666018438625,2.3996092444751187
411,410,4833.876441351877,4.788558410284146
411,412,3303.656290481785,3.18511099921065
411,685,3765.833908790373,3.2300548579196784
411,695,4108.870699446216,1.1015205529829026
412,411,4417.923119583265,4.137610799386615
412,413,3303.656290481785,3.047961987077305
413,412,4417.923119583265,3.959447704326893
413,414,3004.1692379168317,2.95975821181594
413,730,2636.1375385388606,3.5717797419584962
413,734,3071.2700890180718,0.7094606434305473
414,413,4029.3226793198546,3.513504956245567
414,415,540.1256929023615,4.275311008254657
414,731,1338.6246050703992,3.42932448911632
414,735,3073.0312906984623,0.6187369971785606
415,414,1153.833205249193,4.282544831560316
415,416,740.0230452591372,5.91796437077518
415,727,420.7913099507315,4.9699386518702395
415,733,798.6714940874076,3.0815108081841855
416,415,1583.8528273015108,5.953394802280231
416,417,677.9315835291706,5.3748933000668275
416,726,190.92961026968806,1.621824032230636
416,732,60.37758888759215,5.438055477083167
417,416,1441.4817823887286,5.396982406194717
417,732,240.35,10.167921117693172
417,913,571.4487278211828,3.5754633740670356
417,926,371.0,6.55093045363224
418,419,3632.1312805962234,5.817479678265022
418,921,822.7664151498831,3.9709928936812853
418,922,1208.6925874757667,5.0397801441387475
418,923,1517.0,9.407610114401185
419,418,1797.2379749807544,5.504049842041543
419,420,4561.349343278139,5.276378714635151
419,739,361.9396567421069,5.209341238730977
419,743,408.44366860940136,1.506535104812559
420,419,2122.2915290209617,4.6857702148303915
420,421,4758.21254422829,3.8704711916449708
420,751,1367.1048379708966,2.690212020885033
420,752,1532.487056800635,1.738721784403206
421,420,2238.1042701220804,3.429835970925736
421,422,5439.909657242077,4.610788141535081
421,753,2352.026910610136,1.283231148459814
421,754,1017.2839356922887,2.962641255860022
422,421,2370.1682018745632,3.686827158758105
422,423,6539.972253063666,4.865247850905827
422,762,1424.0732012926237,1.4856575141159611
422,766,1012.8793129293832,4.39678969261429
423,422,3022.1841553025215,3.2870418576422087
423,424,6146.546940170435,4.987314436748844
423,764,1987.2792986282484,3.3151051201712263
423,767,1158.552571390459,5.7396251149550155
424,423,3121.161934916324,3.645198824293343
424,425,6671.377309148511,5.1633034591591604
424,773,1214.8185909704123,1.6529650061144345
424,777,869.6232377276333,4.057366679287273
425,424,3113.659400646564,3.5102596842325866
425,426,7157.577268055382,2.9500970010037504
425,775,1908.9298457195218,3.0110201393483536
425,779,2661.0608204234222,2.3264565664577557
426,425,3948.5657442573565,1.8673514074291273
426,427,4327.436705276266,1.6091969145373235
426,441,4845.861985852167,5.59225767595014
427,426,3411.671113099911,1.274918482218383
427,428,3284.0431299078728,4.098014981169642
427,594,4915.369676349679,1.5163227167544635
427,779,2174.0040952938425,2.757254296420395
428,427,2664.854139009874,3.8151997302523295
428,429,1835.18743054605,0.8158501837187486
428,431,5479.535085092917,1.3296953810943533
429,428,3370.8946254383027,0.9118190577999229
429,430,0.0,0.6540312
429,593,1851.0076833177675,2.432516951577153
429,778,2388.1145375805236,2.873346701895553
430,429,0.0,0.6540312
431,428,3324.63889930267,1.1095720046143902
431,432,6385.692629049575,5.258780130165721
431,593,2595.5618027172122,1.3307490482200737
431,597,725.065267468745,3.0077346664315234
432,431,5084.8291408049845,4.215837328702451
432,433,6003.0546166899585,3.7474907648698825
432,595,1683.344282260856,3.235644050724483
432,599,3712.4943899141554,1.4826165909434115
433,432,5046.506633079237,3.123941348509943
433,434,6021.06075638943,3.3474096156992905
433,616,3918.637035154079,3.5256219862766605
433,617,2182.0638805372914,1.5313049346140013
434,433,4994.93480563302,2.787929047899711
434,435,5326.355550001595,3.950716499244213
434,618,2212.02574753864,4.249457115297866
434,619,7552.17103655443,0.724234028005762
435,434,5313.546724988177,3.72762619488103
435,436,6178.5221329201495,3.0918139162973373
435,552,6213.924791063733,1.3419873001760887
435,554,3616.1784147573526,4.233734003275013
436,435,6744.969439597179,2.8479825181351743
436,437,7334.965707511397,5.252692829642743
436,496,13204.444978610889,2.1891206115749897
437,436,7025.922845690778,5.991953191782103
437,438,6648.350009083971,6.075729621369787
437,554,5636.087788266505,1.0935885550039521
437,556,1998.9716100445648,7.374402154442298
438,437,6464.226522228389,6.669527965940364
438,439,4571.287889524483,2.8090069443410774
438,535,4622.3022762518585,8.735142904877755
438,536,5761.361040478967,2.6352104825177936
438,540,5250.914004413886,2.8782337839780743
439,438,5895.43736447529,3.128938249978299
439,440,5000.598085511029,3.0259082476736525
439,614,5116.787333449038,3.030925517769154
439,615,6344.956313266415,2.3475199840460315
440,439,6566.958989456385,3.3639065692468804
440,441,4078.259972066293,2.9298843059653064
440,612,2527.8942550900497,3.6302707658767552
440,613,2098.5432762081186,2.237620419983699
441,426,2552.616054230474,5.048947999405745
441,440,5488.297563424487,3.180272586750624
441,591,4524.13779883448,3.4529028960248427
441,596,7918.997633091195,1.1346061028031726
442,443,762.8116793742296,3.748537165225847
442,898,80.03047008521585,6.740611308738785
442,899,112.49531412900656,2.84282714398291
442,929,653.0,7.6266578848482975
443,442,596.4293692333083,3.747638863559537
443,444,975.0546285512842,4.635367144389854
443,897,1048.0689829350072,5.249813438396455
443,898,310.03649791876563,4.224764257623254
444,443,868.6892894784598,4.633805329939714
444,445,975.0546285512842,5.221921673754061
445,444,868.6892894784598,5.2201622289304845
445,446,1414.7100385355213,6.568829270406291
445,885,69.52120017931027,6.559480360250634
445,886,261.8086834616555,1.1164693346048447
446,445,920.304060298491,6.547226338029918
446,447,1703.4506451264224,6.08257480109983
446,858,284.3096208841472,2.466753312458853
446,859,67.22000000000003,5.399787603168007
447,446,1029.2257485588843,6.038613600344207
447,448,2121.6732545395093,4.238388330677254
447,848,266.87341147668326,5.742551275709586
447,849,629.4436257956494,1.9566551697312582
448,447,1159.4141359434882,4.160524996128944
448,449,3372.2025268399198,3.505457682979861
448,664,2057.4195921283394,2.9420531791025666
448,665,1145.2560703559259,1.1983461415064989
449,448,2101.19049921214,3.4155554217593127
449,450,2989.4358274664373,2.1137468030131177
449,662,600.6563370584374,3.018941320497206
449,663,1386.216421556799,1.4856841043990694
450,449,1605.8333076043098,2.0764828082786058
450,451,2913.3356534400596,1.5180462281725235
450,453,2573.8672058180673,4.771816028453424
450,508,2588.6231454734134,3.983909086739294
451,450,1500.148083268423,1.4942052388329201
451,452,3994.05941108693,2.3959094832621037
451,654,1387.4804836254148,1.8919392286557553
451,655,1939.19532830097,2.537877326717269
452,451,2351.2901511249956,2.2769465786235177
452,525,5429.029276209958,2.898782746887524
452,652,3286.036295919993,2.272574283260982
452,654,3280.068820043691,2.3419041622595933
453,450,3073.223717281458,4.821352291697898
453,454,2209.628517547889,10.885704010290215
453,650,624.8882009634353,4.102633215072552
453,841,548.4014963724669,1.8289656149950735
454,453,2512.8371909078683,11.055154408409104
454,455,2850.055178948621,3.5642320007799433
454,838,542.9989573285145,2.0098042765399766
454,840,730.2214737832569,2.4995660789973657
455,454,2876.5573104793098,3.5710645538195696
455,456,3160.2536817686732,3.0953624115876783
455,833,1067.0586564514258,2.7926865000045975
455,835,574.257127722529,2.8978918607639845
456,455,3159.824516507481,3.0978989464179723
456,457,2637.6448912794576,3.2035832811858107
456,834,2074.607242094715,2.0950899659427416
456,836,884.2446718228628,2.455632794899184
457,456,2925.898989953686,3.2815542630375023
457,458,2208.3744747772016,1.6001409774023527
457,829,528.355795631192,3.815302869692376
457,831,1325.2199924886206,1.1121436063924206
458,457,2662.5558369988657,1.6441710686518438
458,459,2122.786944784223,1.4920624173184085
458,467,2203.378733442045,5.519771041134774
458,468,3073.622605262251,3.3054700383955664
459,458,3057.0623987695953,1.5159540787092631
459,460,2044.6969958081795,4.946737507882507
459,832,243.5657402124448,1.3209921503215283
459,845,20.62,7.865523213330718
460,459,2885.8688879663114,5.198855216107771
460,461,2010.2758122457203,6.678695699437836
460,872,355.4158957180383,6.052299774857413
460,875,474.3734823014307,2.2541017358391024
461,460,2542.1763431187046,6.8537202000426936
461,462,1741.6511818103313,5.673610333238433
461,874,616.9753100513212,2.450461871513523
461,877,466.8821881503218,6.0301549552142175
462,461,2055.651094075161,5.72223580225904
462,873,13.37,3.5804432033899136
462,876,179.65118181033316,4.459747993827948
462,927,1569.0,8.138073520590641
463,464,1555.0,4.0902952604856555
463,928,1728.0,16.774338771474
464,463,1728.0,4.1027712782239325
464,465,1596.4526689312763,7.571172801609273
464,883,80.5268564654754,4.031523180165683
